event_id,event_timestamp,site_id,zone_id,device_id,event_type,confidence_score
EVT-000667,2025-01-10 11:40:49+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,tailgating,0.7616574843912364
EVT-000668,2025-01-08 10:58:18+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,loitering,0.9552074886023743
EVT-000669,2025-01-11 03:51:29+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.5171962906482634
EVT-000670,2025-01-11 16:24:15+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.5767300303229109
EVT-000671,2025-01-08 22:29:26+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.8029610366313089
EVT-000672,2025-01-04 17:56:17+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.8199304229438522
EVT-000673,2025-01-11 14:49:46+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,loitering,0.9726940876435939
EVT-000674,2025-01-11 01:07:04+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.5936349284881337
EVT-000675,2025-01-14 18:25:40+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.6135235241501359
EVT-000676,2025-01-03 02:19:38+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.45206398342251036
EVT-000677,2025-01-06 20:52:30+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.5916472421025009
EVT-000678,2025-01-13 22:32:23+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.600798429067755
EVT-000679,2025-01-08 04:53:58+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.7710314218405103
EVT-000680,2025-01-14 04:43:15+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.7811137542466802
EVT-000681,2025-01-01 04:11:22+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.5506185902461488
EVT-000682,2025-01-01 11:49:00+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.5679070284208783
EVT-000683,2025-01-12 03:27:55+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.6996438453083453
EVT-000684,2025-01-06 00:25:57+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,loitering,0.7153938672155011
EVT-000685,2025-01-08 06:47:49+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,tailgating,0.6944160588335064
EVT-000686,2025-01-06 23:48:39+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.5868140268946178
EVT-000687,2025-01-06 17:04:29+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.4545902133392069
EVT-000688,2025-01-14 03:39:47+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.456474493068053
EVT-000689,2025-01-02 07:36:28+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.8170588044046653
EVT-000690,2025-01-11 19:27:52+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.5765367781285052
EVT-000691,2025-01-13 10:55:27+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.8460531140847466
EVT-000692,2025-01-10 04:53:24+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,tailgating,0.8106947062413971
EVT-000693,2025-01-06 12:43:19+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.643680780169724
EVT-000694,2025-01-03 05:45:51+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.9589015084527361
EVT-000695,2025-01-10 13:20:49+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.4413919883005081
EVT-000696,2025-01-07 13:30:56+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,object_left,0.8756694499043085
EVT-000697,2025-01-03 02:11:21+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.7929885196930849
EVT-000698,2025-01-06 00:50:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.4759786341910389
EVT-000699,2025-01-14 11:04:49+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,normal_motion,0.5968940453840649
EVT-000700,2025-01-04 17:10:09+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.5121122684322622
EVT-000701,2025-01-03 11:57:22+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.6402244171432974
EVT-000702,2025-01-10 13:08:36+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.45741956892213864
EVT-000703,2025-01-03 19:02:44+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.5730089868175041
EVT-000704,2025-01-13 21:05:20+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.6674722989834802
EVT-000705,2025-01-13 00:37:04+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.44875366705886066
EVT-000706,2025-01-14 18:27:57+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,loitering,0.8902440753343521
EVT-000707,2025-01-13 18:37:39+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.5478925749602203
EVT-000708,2025-01-04 09:54:16+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.38567768486605825
EVT-000709,2025-01-03 23:16:52+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.5366158525801881
EVT-000710,2025-01-05 19:07:35+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.6178194809854353
EVT-000711,2025-01-07 13:51:10+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.5400676587617357
EVT-000712,2025-01-13 07:40:41+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.5592935260602413
EVT-000713,2025-01-11 06:27:14+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.5970147493640122
EVT-000714,2025-01-10 00:31:47+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.5016384806351529
EVT-000715,2025-01-13 07:07:50+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.7036593848800315
EVT-000716,2025-01-10 01:01:04+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.8153967187202663
EVT-000717,2025-01-06 07:21:41+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.5303429411706827
EVT-000718,2025-01-06 18:46:04+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.672779734721656
EVT-000719,2025-01-08 05:43:05+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.564057426684803
EVT-000720,2025-01-02 05:49:37+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,intrusion,1.0
EVT-000721,2025-01-11 09:12:59+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,tailgating,0.7452791239922963
EVT-000722,2025-01-10 03:19:56+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.6762989314527148
EVT-000723,2025-01-11 05:39:41+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.33398781917854786
EVT-000724,2025-01-08 11:24:15+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.6680993447170438
EVT-000725,2025-01-11 23:04:27+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,loitering,0.7866745797726405
EVT-000726,2025-01-14 07:06:57+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.5667605745002846
EVT-000727,2025-01-08 23:29:50+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,1.0
EVT-000728,2025-01-07 05:18:45+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,intrusion,0.8051710226355766
EVT-000729,2025-01-02 11:09:01+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.3771691260716589
EVT-000730,2025-01-11 21:38:07+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.621175352824896
EVT-000731,2025-01-13 15:44:05+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,loitering,0.728728120095741
EVT-000732,2025-01-10 19:01:42+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.5640343480659612
EVT-000733,2025-01-13 02:49:55+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.7930263393968254
EVT-000734,2025-01-13 01:21:45+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.3135355641380579
EVT-000735,2025-01-12 04:09:37+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.4080754806129153
EVT-000736,2025-01-08 00:58:03+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.44519516322576336
EVT-000737,2025-01-02 09:33:12+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,tailgating,0.6561247372996475
EVT-000738,2025-01-01 01:05:25+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,normal_motion,0.5451424821530686
EVT-000739,2025-01-03 20:40:38+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.8098704572544131
EVT-000740,2025-01-07 00:49:26+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,tailgating,0.7710243919875219
EVT-000741,2025-01-11 09:50:58+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,tailgating,0.7800747901835953
EVT-000742,2025-01-07 09:09:03+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,intrusion,0.8334349524315978
EVT-000743,2025-01-01 07:46:29+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.658984466547724
EVT-000744,2025-01-03 22:40:32+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.4707026467029938
EVT-000745,2025-01-14 17:01:09+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.7285815530334918
EVT-000746,2025-01-14 19:58:30+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,normal_motion,0.4331933618461198
EVT-000747,2025-01-06 06:43:13+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.7253065490853345
EVT-000748,2025-01-12 06:28:29+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.7779213753178247
EVT-000749,2025-01-11 01:41:19+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.631629690313213
EVT-000750,2025-01-14 00:54:21+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.5735680411557036
EVT-000751,2025-01-13 10:13:24+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,tailgating,0.8321428032106146
EVT-000752,2025-01-09 19:15:24+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.17077224448489903
EVT-000753,2025-01-06 12:35:43+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.6453387327728192
EVT-000754,2025-01-09 18:33:25+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.582996900324029
EVT-000755,2025-01-05 11:13:41+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.5924057830414513
EVT-000756,2025-01-05 20:57:29+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,loitering,0.9168197843557631
EVT-000757,2025-01-09 12:32:12+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.5887846617652908
EVT-000758,2025-01-08 23:59:22+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.42896897150232627
EVT-000759,2025-01-09 03:12:43+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.5787895993761932
EVT-000760,2025-01-06 09:15:02+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.6101333226121236
EVT-000761,2025-01-06 17:28:14+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,object_left,0.9269147501966808
EVT-000762,2025-01-01 03:25:27+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,tailgating,0.8944942062544622
EVT-000763,2025-01-09 10:11:45+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,loitering,0.8955298438416576
EVT-000765,2025-01-14 02:17:16+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,loitering,0.8546203275814953
EVT-000766,2025-01-08 01:26:15+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.7934894547927361
EVT-000767,2025-01-07 13:07:36+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,loitering,0.9435108761022784
EVT-000768,2025-01-01 22:44:27+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,loitering,0.9411228005190647
EVT-000769,2025-01-03 18:06:18+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.5121932247040435
EVT-000770,2025-01-05 17:34:49+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.5443934423290342
EVT-000771,2025-01-06 06:44:27+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.46427887451783667
EVT-000772,2025-01-06 01:51:43+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.5745673926449334
EVT-000773,2025-01-06 12:25:10+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.8761883421640356
EVT-000774,2025-01-11 18:21:21+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.41033544582341797
EVT-000775,2025-01-02 20:03:08+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.4245584996281759
EVT-000776,2025-01-05 15:38:20+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.40470981447547427
EVT-000777,2025-01-03 06:43:28+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,1.0
EVT-000778,2025-01-05 07:25:08+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.5306490441718069
EVT-000779,2025-01-10 14:00:45+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.5961541409478488
EVT-000780,2025-01-01 15:42:44+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,object_left,0.8053794735652737
EVT-000781,2025-01-05 18:03:51+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,normal_motion,0.4583365682395363
EVT-000782,2025-01-01 07:57:30+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.5647274030078346
EVT-000783,2025-01-14 08:50:44+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,object_left,0.7827028982272535
EVT-000784,2025-01-11 04:21:31+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,tailgating,0.8025919526633638
EVT-000785,2025-01-04 09:50:53+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.47205932733115913
EVT-000786,2025-01-03 18:35:38+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.6971361154592528
EVT-000787,2025-01-02 09:14:18+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.47527158410004355
EVT-000788,2025-01-07 14:53:14+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.33354485417306684
EVT-000789,2025-01-11 13:10:38+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,loitering,1.0
EVT-000790,2025-01-09 04:17:39+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.7740139269965326
EVT-000791,2025-01-13 08:01:40+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.7569078376571848
EVT-000792,2025-01-05 19:31:20+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,tailgating,0.9399999664429733
EVT-000793,2025-01-04 21:26:44+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.574983639899702
EVT-000794,2025-01-07 16:37:30+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.7124648330487184
EVT-000795,2025-01-03 19:54:04+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.658724405602216
EVT-000796,2025-01-14 15:48:58+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,1.0
EVT-000797,2025-01-03 14:25:01+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.3571392269822753
EVT-000798,2025-01-07 16:53:56+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.6170812791213018
EVT-000799,2025-01-08 07:23:45+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.761851445885417
EVT-000800,2025-01-01 19:10:02+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.4203617566448764
EVT-000801,2025-01-07 13:23:15+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.6958139072513965
EVT-000802,2025-01-07 08:46:46+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,loitering,0.7228144815499115
EVT-000803,2025-01-04 15:10:17+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.71252223948485
EVT-000804,2025-01-02 18:59:49+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.7307963249578511
EVT-000805,2025-01-01 15:10:40+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.49583021371119707
EVT-000806,2025-01-01 02:52:59+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,loitering,0.9259385208830743
EVT-000808,2025-01-02 06:11:10+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.7333690976290511
EVT-000809,2025-01-14 10:20:07+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,loitering,0.8434954327281191
EVT-000810,2025-01-04 10:14:05+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,tailgating,0.9669746180985517
EVT-000811,2025-01-10 03:14:46+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,normal_motion,0.32679744871130423
EVT-000812,2025-01-10 10:17:30+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,normal_motion,0.8628971331826408
EVT-000813,2025-01-07 22:29:23+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,tailgating,0.9427545777313543
EVT-000814,2025-01-13 08:53:36+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.7154843971912146
EVT-000815,2025-01-02 13:11:32+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.745158808016921
EVT-000816,2025-01-04 06:38:03+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.6865062542315102
EVT-000817,2025-01-04 12:49:05+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,normal_motion,0.5633506717230706
EVT-000818,2025-01-02 21:29:56+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.5754353843816697
EVT-000820,2025-01-05 09:03:45+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.99521111316225
EVT-000821,2025-01-11 16:58:25+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.6833868046949163
EVT-000822,2025-01-05 05:20:46+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.5304299337972848
EVT-000823,2025-01-13 06:34:28+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.669824516124942
EVT-000824,2025-01-11 19:37:05+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.4483696623215524
EVT-000825,2025-01-13 14:57:04+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,loitering,0.8875108163754191
EVT-000826,2025-01-02 11:21:18+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.500839635628929
EVT-000827,2025-01-14 18:48:53+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.6751628148933698
EVT-000828,2025-01-09 14:17:28+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,normal_motion,0.7598966444614701
EVT-000829,2025-01-14 18:04:29+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.6577152816307489
EVT-000830,2025-01-05 23:13:36+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.6141704987729457
EVT-000831,2025-01-14 08:12:26+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.6016203127284022
EVT-000832,2025-01-09 05:46:16+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.5915338354669339
EVT-000833,2025-01-02 00:07:55+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,object_left,1.0
EVT-000834,2025-01-06 17:48:05+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,tailgating,0.8007131052175598
EVT-000835,2025-01-02 22:17:54+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,loitering,0.8023115976966722
EVT-000836,2025-01-14 04:16:10+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,intrusion,1.0
EVT-000837,2025-01-05 06:18:01+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.482130559592584
EVT-000838,2025-01-04 02:42:47+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.5225553604707737
EVT-000839,2025-01-08 17:46:24+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.7650556021045835
EVT-000840,2025-01-06 22:51:14+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,intrusion,0.8328767255907673
EVT-000841,2025-01-02 08:35:03+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.6840493767348386
EVT-000842,2025-01-12 10:20:30+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,object_left,0.7444566219044295
EVT-000843,2025-01-12 20:11:14+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,normal_motion,0.6860043705259418
EVT-000844,2025-01-11 09:38:06+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,object_left,0.8450094608913287
EVT-000845,2025-01-09 15:13:47+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.5610578952981338
EVT-000846,2025-01-06 15:15:32+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.7454706731087618
EVT-000847,2025-01-08 14:14:02+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.7311416518378596
EVT-000848,2025-01-08 07:03:16+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,normal_motion,0.4527135231073795
EVT-000849,2025-01-03 07:32:39+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.47167103206371364
EVT-000850,2025-01-02 03:29:20+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,tailgating,0.5874853315903197
EVT-000851,2025-01-04 13:05:36+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.8589198562004264
EVT-000852,2025-01-07 08:39:20+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.31266522532965085
EVT-000853,2025-01-03 05:51:52+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.6417499409355756
EVT-000854,2025-01-02 11:50:24+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.39359350026402773
EVT-000855,2025-01-12 22:14:57+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.5048503509711681
EVT-000856,2025-01-06 05:59:55+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,tailgating,0.8195132137006592
EVT-000857,2025-01-09 04:18:01+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.5369237484844663
EVT-000858,2025-01-08 08:04:23+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,normal_motion,0.5199306090511187
EVT-000859,2025-01-11 07:00:11+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.6010810590564555
EVT-000860,2025-01-11 08:34:35+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.5197116650054132
EVT-000861,2025-01-05 03:28:00+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.3806313922718771
EVT-000862,2025-01-12 20:53:47+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.7169804418784165
EVT-000863,2025-01-06 04:44:26+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.7129308250723321
EVT-000864,2025-01-12 16:37:44+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.7264761465034003
EVT-000865,2025-01-06 16:01:51+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.36888982556038774
EVT-000866,2025-01-02 13:17:37+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.6448377228876226
EVT-000867,2025-01-11 15:21:53+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,tailgating,0.8436245735009351
EVT-000868,2025-01-01 10:08:02+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.4453196897340622
EVT-000869,2025-01-11 19:30:37+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.6013759872273193
EVT-000870,2025-01-01 14:30:08+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.5825600032034451
EVT-000871,2025-01-03 21:29:20+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.8763225987852394
EVT-000872,2025-01-09 10:43:48+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.8886744055518859
EVT-000873,2025-01-14 04:21:24+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.35034654100046986
EVT-000875,2025-01-02 16:32:23+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.4627161418270014
EVT-000876,2025-01-04 06:15:25+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.7471009941491138
EVT-000877,2025-01-13 13:05:48+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.7455746971295596
EVT-000878,2025-01-11 04:10:58+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.450646465973729
EVT-000879,2025-01-02 09:43:57+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.6739901690758648
EVT-000880,2025-01-06 09:19:30+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.5838699383600904
EVT-000881,2025-01-04 16:53:06+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.6831495006948586
EVT-000882,2025-01-03 11:45:04+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.6346008453570938
EVT-000883,2025-01-12 20:24:59+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.7794509228055371
EVT-000884,2025-01-09 15:33:02+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.6113099314719093
EVT-000885,2025-01-03 12:18:32+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,normal_motion,0.5748188895860533
EVT-000886,2025-01-10 02:37:59+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,loitering,0.8412072590580102
EVT-000887,2025-01-06 18:57:30+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,object_left,0.8796033077042618
EVT-000888,2025-01-01 20:39:21+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.7097720091481332
EVT-000889,2025-01-07 07:09:08+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.5003119991612105
EVT-000890,2025-01-03 14:14:15+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,tailgating,0.6165822957789695
